,Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
76873,2016-05-15,Canned vegetables and other vegetable preparations,57,141.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
77173,2016-06-15,Canned vegetables and other vegetable preparations,57,143.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
77473,2016-07-15,Canned vegetables and other vegetable preparations,57,145,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
77773,2016-08-15,Canned vegetables and other vegetable preparations,57,142.8,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
78073,2016-09-15,Canned vegetables and other vegetable preparations,57,141,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
78373,2016-10-15,Canned vegetables and other vegetable preparations,57,139.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
78673,2016-11-15,Canned vegetables and other vegetable preparations,57,139.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
78973,2016-12-15,Canned vegetables and other vegetable preparations,57,137.1,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
79273,2017-01-15,Canned vegetables and other vegetable preparations,57,136.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
79573,2017-02-15,Canned vegetables and other vegetable preparations,57,139.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
79873,2017-03-15,Canned vegetables and other vegetable preparations,57,139,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
80173,2017-04-15,Canned vegetables and other vegetable preparations,57,138.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
80473,2017-05-15,Canned vegetables and other vegetable preparations,57,137.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
80773,2017-06-15,Canned vegetables and other vegetable preparations,57,139.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
81073,2017-07-15,Canned vegetables and other vegetable preparations,57,139.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
81373,2017-08-15,Canned vegetables and other vegetable preparations,57,140.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
81673,2017-09-15,Canned vegetables and other vegetable preparations,57,142.1,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
81973,2017-10-15,Canned vegetables and other vegetable preparations,57,139.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
82273,2017-11-15,Canned vegetables and other vegetable preparations,57,140.1,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
82573,2017-12-15,Canned vegetables and other vegetable preparations,57,139.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
82873,2018-01-15,Canned vegetables and other vegetable preparations,57,136.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
83173,2018-02-15,Canned vegetables and other vegetable preparations,57,137.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
83473,2018-03-15,Canned vegetables and other vegetable preparations,57,136.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
83773,2018-04-15,Canned vegetables and other vegetable preparations,57,136.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
84073,2018-05-15,Canned vegetables and other vegetable preparations,57,137.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
84373,2018-06-15,Canned vegetables and other vegetable preparations,57,137.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
84673,2018-07-15,Canned vegetables and other vegetable preparations,57,137.8,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
84973,2018-08-15,Canned vegetables and other vegetable preparations,57,135.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
85273,2018-09-15,Canned vegetables and other vegetable preparations,57,138,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
85573,2018-10-15,Canned vegetables and other vegetable preparations,57,139.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
85873,2018-11-15,Canned vegetables and other vegetable preparations,57,138.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
86173,2018-12-15,Canned vegetables and other vegetable preparations,57,136.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
86473,2019-01-15,Canned vegetables and other vegetable preparations,57,139.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
86773,2019-02-15,Canned vegetables and other vegetable preparations,57,145.8,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
87073,2019-03-15,Canned vegetables and other vegetable preparations,57,143.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
87373,2019-04-15,Canned vegetables and other vegetable preparations,57,146.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
87673,2019-05-15,Canned vegetables and other vegetable preparations,57,147.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
87973,2019-06-15,Canned vegetables and other vegetable preparations,57,145.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
88273,2019-07-15,Canned vegetables and other vegetable preparations,57,148.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
88573,2019-08-15,Canned vegetables and other vegetable preparations,57,149,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
88873,2019-09-15,Canned vegetables and other vegetable preparations,57,146.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
89173,2019-10-15,Canned vegetables and other vegetable preparations,57,147.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
89473,2019-11-15,Canned vegetables and other vegetable preparations,57,143.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
89773,2019-12-15,Canned vegetables and other vegetable preparations,57,141.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
90073,2020-01-15,Canned vegetables and other vegetable preparations,57,145.8,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
90373,2020-02-15,Canned vegetables and other vegetable preparations,57,149.1,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
90673,2020-03-15,Canned vegetables and other vegetable preparations,57,150.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
90973,2020-04-15,Canned vegetables and other vegetable preparations,57,152.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
91273,2020-05-15,Canned vegetables and other vegetable preparations,57,154.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
91573,2020-06-15,Canned vegetables and other vegetable preparations,57,153.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
91873,2020-07-15,Canned vegetables and other vegetable preparations,57,157.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
92173,2020-08-15,Canned vegetables and other vegetable preparations,57,152.8,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
92473,2020-09-15,Canned vegetables and other vegetable preparations,57,152.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
92773,2020-10-15,Canned vegetables and other vegetable preparations,57,149.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
93073,2020-11-15,Canned vegetables and other vegetable preparations,57,147.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
93373,2020-12-15,Canned vegetables and other vegetable preparations,57,148.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
93673,2021-01-15,Canned vegetables and other vegetable preparations,57,147.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
93973,2021-02-15,Canned vegetables and other vegetable preparations,57,148,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
94273,2021-03-15,Canned vegetables and other vegetable preparations,57,147.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
94573,2021-04-15,Canned vegetables and other vegetable preparations,57,150.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
94873,2021-05-15,Canned vegetables and other vegetable preparations,57,150.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
95173,2021-06-15,Canned vegetables and other vegetable preparations,57,150.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
95473,2021-07-15,Canned vegetables and other vegetable preparations,57,149.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
95773,2021-08-15,Canned vegetables and other vegetable preparations,57,150.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
96073,2021-09-15,Canned vegetables and other vegetable preparations,57,152.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
96373,2021-10-15,Canned vegetables and other vegetable preparations,57,152.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
96673,2021-11-15,Canned vegetables and other vegetable preparations,57,155.1,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
96973,2021-12-15,Canned vegetables and other vegetable preparations,57,156.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
97273,2022-01-15,Canned vegetables and other vegetable preparations,57,152.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
97573,2022-02-15,Canned vegetables and other vegetable preparations,57,159.6,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
97873,2022-03-15,Canned vegetables and other vegetable preparations,57,160.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
98173,2022-04-15,Canned vegetables and other vegetable preparations,57,164.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
98473,2022-05-15,Canned vegetables and other vegetable preparations,57,166.5,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
98773,2022-06-15,Canned vegetables and other vegetable preparations,57,169.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
99073,2022-07-15,Canned vegetables and other vegetable preparations,57,172.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
99373,2022-08-15,Canned vegetables and other vegetable preparations,57,172.7,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
99673,2022-09-15,Canned vegetables and other vegetable preparations,57,175.9,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
99973,2022-10-15,Canned vegetables and other vegetable preparations,57,177.3,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
100273,2022-11-15,Canned vegetables and other vegetable preparations,57,177.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
100573,2022-12-15,Canned vegetables and other vegetable preparations,57,177.4,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
100873,2023-01-15,Canned vegetables and other vegetable preparations,57,179.2,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
101173,2023-02-15,Canned vegetables and other vegetable preparations,57,183.1,0.9999999999999999,5.0,Preserved vegetables and vegetable preparations,55.0
64874,2013-01-15,Other food products and non-alcoholic beverages,58,129.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
65174,2013-02-15,Other food products and non-alcoholic beverages,58,130,5.551115123125783e-17,3.0,Food purchased from stores,4.0
65474,2013-03-15,Other food products and non-alcoholic beverages,58,130.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
65774,2013-04-15,Other food products and non-alcoholic beverages,58,130.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
66074,2013-05-15,Other food products and non-alcoholic beverages,58,130.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
66374,2013-06-15,Other food products and non-alcoholic beverages,58,129.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
66674,2013-07-15,Other food products and non-alcoholic beverages,58,130,5.551115123125783e-17,3.0,Food purchased from stores,4.0
66974,2013-08-15,Other food products and non-alcoholic beverages,58,131.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
67274,2013-09-15,Other food products and non-alcoholic beverages,58,129.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
67574,2013-10-15,Other food products and non-alcoholic beverages,58,129.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
67874,2013-11-15,Other food products and non-alcoholic beverages,58,129.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
68174,2013-12-15,Other food products and non-alcoholic beverages,58,128.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
68474,2014-01-15,Other food products and non-alcoholic beverages,58,129.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
68774,2014-02-15,Other food products and non-alcoholic beverages,58,129.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
69074,2014-03-15,Other food products and non-alcoholic beverages,58,130,5.551115123125783e-17,3.0,Food purchased from stores,4.0
69374,2014-04-15,Other food products and non-alcoholic beverages,58,129.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
69674,2014-05-15,Other food products and non-alcoholic beverages,58,130.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
69974,2014-06-15,Other food products and non-alcoholic beverages,58,129.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
70274,2014-07-15,Other food products and non-alcoholic beverages,58,129.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
70574,2014-08-15,Other food products and non-alcoholic beverages,58,130.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
70874,2014-09-15,Other food products and non-alcoholic beverages,58,130.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
71174,2014-10-15,Other food products and non-alcoholic beverages,58,130.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
71474,2014-11-15,Other food products and non-alcoholic beverages,58,129.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
71774,2014-12-15,Other food products and non-alcoholic beverages,58,129.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
72074,2015-01-15,Other food products and non-alcoholic beverages,58,132,5.551115123125783e-17,3.0,Food purchased from stores,4.0
72374,2015-02-15,Other food products and non-alcoholic beverages,58,132.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
72674,2015-03-15,Other food products and non-alcoholic beverages,58,132.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
72974,2015-04-15,Other food products and non-alcoholic beverages,58,133.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
73274,2015-05-15,Other food products and non-alcoholic beverages,58,133.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
73574,2015-06-15,Other food products and non-alcoholic beverages,58,134.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
73874,2015-07-15,Other food products and non-alcoholic beverages,58,133.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
74174,2015-08-15,Other food products and non-alcoholic beverages,58,135,5.551115123125783e-17,3.0,Food purchased from stores,4.0
74474,2015-09-15,Other food products and non-alcoholic beverages,58,134.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
74774,2015-10-15,Other food products and non-alcoholic beverages,58,134.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
75074,2015-11-15,Other food products and non-alcoholic beverages,58,133.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
75374,2015-12-15,Other food products and non-alcoholic beverages,58,133.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
75674,2016-01-15,Other food products and non-alcoholic beverages,58,134.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
75974,2016-02-15,Other food products and non-alcoholic beverages,58,135.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
76274,2016-03-15,Other food products and non-alcoholic beverages,58,135.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
76574,2016-04-15,Other food products and non-alcoholic beverages,58,136.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
76874,2016-05-15,Other food products and non-alcoholic beverages,58,136,5.551115123125783e-17,3.0,Food purchased from stores,4.0
77174,2016-06-15,Other food products and non-alcoholic beverages,58,135.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
77474,2016-07-15,Other food products and non-alcoholic beverages,58,135.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
77774,2016-08-15,Other food products and non-alcoholic beverages,58,136.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
78074,2016-09-15,Other food products and non-alcoholic beverages,58,133.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
78374,2016-10-15,Other food products and non-alcoholic beverages,58,133.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
78674,2016-11-15,Other food products and non-alcoholic beverages,58,133.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
78974,2016-12-15,Other food products and non-alcoholic beverages,58,132.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
79274,2017-01-15,Other food products and non-alcoholic beverages,58,133.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
79574,2017-02-15,Other food products and non-alcoholic beverages,58,133.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
79874,2017-03-15,Other food products and non-alcoholic beverages,58,134.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
80174,2017-04-15,Other food products and non-alcoholic beverages,58,134.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
80474,2017-05-15,Other food products and non-alcoholic beverages,58,134.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
80774,2017-06-15,Other food products and non-alcoholic beverages,58,134,5.551115123125783e-17,3.0,Food purchased from stores,4.0
81074,2017-07-15,Other food products and non-alcoholic beverages,58,134.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
81374,2017-08-15,Other food products and non-alcoholic beverages,58,134.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
81674,2017-09-15,Other food products and non-alcoholic beverages,58,134.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
81974,2017-10-15,Other food products and non-alcoholic beverages,58,134.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
82274,2017-11-15,Other food products and non-alcoholic beverages,58,133.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
82574,2017-12-15,Other food products and non-alcoholic beverages,58,132.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
82874,2018-01-15,Other food products and non-alcoholic beverages,58,134.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
83174,2018-02-15,Other food products and non-alcoholic beverages,58,134.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
83474,2018-03-15,Other food products and non-alcoholic beverages,58,134.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
83774,2018-04-15,Other food products and non-alcoholic beverages,58,134.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
84074,2018-05-15,Other food products and non-alcoholic beverages,58,133.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
84374,2018-06-15,Other food products and non-alcoholic beverages,58,134,5.551115123125783e-17,3.0,Food purchased from stores,4.0
84674,2018-07-15,Other food products and non-alcoholic beverages,58,133.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
84974,2018-08-15,Other food products and non-alcoholic beverages,58,133.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
85274,2018-09-15,Other food products and non-alcoholic beverages,58,133.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
85574,2018-10-15,Other food products and non-alcoholic beverages,58,133.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
85874,2018-11-15,Other food products and non-alcoholic beverages,58,133,5.551115123125783e-17,3.0,Food purchased from stores,4.0
86174,2018-12-15,Other food products and non-alcoholic beverages,58,133.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
86474,2019-01-15,Other food products and non-alcoholic beverages,58,135.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
86774,2019-02-15,Other food products and non-alcoholic beverages,58,136.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
87074,2019-03-15,Other food products and non-alcoholic beverages,58,136.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
87374,2019-04-15,Other food products and non-alcoholic beverages,58,136.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
87674,2019-05-15,Other food products and non-alcoholic beverages,58,136.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
87974,2019-06-15,Other food products and non-alcoholic beverages,58,136.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
88274,2019-07-15,Other food products and non-alcoholic beverages,58,136.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
88574,2019-08-15,Other food products and non-alcoholic beverages,58,136.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
88874,2019-09-15,Other food products and non-alcoholic beverages,58,137.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
89174,2019-10-15,Other food products and non-alcoholic beverages,58,137.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
89474,2019-11-15,Other food products and non-alcoholic beverages,58,137,5.551115123125783e-17,3.0,Food purchased from stores,4.0
89774,2019-12-15,Other food products and non-alcoholic beverages,58,136,5.551115123125783e-17,3.0,Food purchased from stores,4.0
90074,2020-01-15,Other food products and non-alcoholic beverages,58,139.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
90374,2020-02-15,Other food products and non-alcoholic beverages,58,138,5.551115123125783e-17,3.0,Food purchased from stores,4.0
90674,2020-03-15,Other food products and non-alcoholic beverages,58,138.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
90974,2020-04-15,Other food products and non-alcoholic beverages,58,139.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
91274,2020-05-15,Other food products and non-alcoholic beverages,58,139.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
91574,2020-06-15,Other food products and non-alcoholic beverages,58,137.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
91874,2020-07-15,Other food products and non-alcoholic beverages,58,138,5.551115123125783e-17,3.0,Food purchased from stores,4.0
92174,2020-08-15,Other food products and non-alcoholic beverages,58,136,5.551115123125783e-17,3.0,Food purchased from stores,4.0
92474,2020-09-15,Other food products and non-alcoholic beverages,58,137,5.551115123125783e-17,3.0,Food purchased from stores,4.0
92774,2020-10-15,Other food products and non-alcoholic beverages,58,137.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
93074,2020-11-15,Other food products and non-alcoholic beverages,58,138.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
93374,2020-12-15,Other food products and non-alcoholic beverages,58,136.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
93674,2021-01-15,Other food products and non-alcoholic beverages,58,139,5.551115123125783e-17,3.0,Food purchased from stores,4.0
93974,2021-02-15,Other food products and non-alcoholic beverages,58,139.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
94274,2021-03-15,Other food products and non-alcoholic beverages,58,141.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
94574,2021-04-15,Other food products and non-alcoholic beverages,58,140.5,5.551115123125783e-17,3.0,Food purchased from stores,4.0
94874,2021-05-15,Other food products and non-alcoholic beverages,58,141.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
95174,2021-06-15,Other food products and non-alcoholic beverages,58,142.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
95474,2021-07-15,Other food products and non-alcoholic beverages,58,141.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
95774,2021-08-15,Other food products and non-alcoholic beverages,58,141.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
96074,2021-09-15,Other food products and non-alcoholic beverages,58,144.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
96374,2021-10-15,Other food products and non-alcoholic beverages,58,144.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
96674,2021-11-15,Other food products and non-alcoholic beverages,58,144.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
96974,2021-12-15,Other food products and non-alcoholic beverages,58,145.4,5.551115123125783e-17,3.0,Food purchased from stores,4.0
97274,2022-01-15,Other food products and non-alcoholic beverages,58,148,5.551115123125783e-17,3.0,Food purchased from stores,4.0
97574,2022-02-15,Other food products and non-alcoholic beverages,58,151.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
97874,2022-03-15,Other food products and non-alcoholic beverages,58,154.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
98174,2022-04-15,Other food products and non-alcoholic beverages,58,156.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
98474,2022-05-15,Other food products and non-alcoholic beverages,58,157.1,5.551115123125783e-17,3.0,Food purchased from stores,4.0
98774,2022-06-15,Other food products and non-alcoholic beverages,58,156.9,5.551115123125783e-17,3.0,Food purchased from stores,4.0
99074,2022-07-15,Other food products and non-alcoholic beverages,58,158.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
99374,2022-08-15,Other food products and non-alcoholic beverages,58,161.7,5.551115123125783e-17,3.0,Food purchased from stores,4.0
99674,2022-09-15,Other food products and non-alcoholic beverages,58,162.8,5.551115123125783e-17,3.0,Food purchased from stores,4.0
99974,2022-10-15,Other food products and non-alcoholic beverages,58,163.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
100274,2022-11-15,Other food products and non-alcoholic beverages,58,164.6,5.551115123125783e-17,3.0,Food purchased from stores,4.0
100574,2022-12-15,Other food products and non-alcoholic beverages,58,163.3,5.551115123125783e-17,3.0,Food purchased from stores,4.0
100874,2023-01-15,Other food products and non-alcoholic beverages,58,166,5.551115123125783e-17,3.0,Food purchased from stores,4.0
101174,2023-02-15,Other food products and non-alcoholic beverages,58,168.2,5.551115123125783e-17,3.0,Food purchased from stores,4.0
64875,2013-01-15,Sugar and confectionery,59,141.6,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
65175,2013-02-15,Sugar and confectionery,59,141.4,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
65475,2013-03-15,Sugar and confectionery,59,140.9,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
65775,2013-04-15,Sugar and confectionery,59,140.3,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
66075,2013-05-15,Sugar and confectionery,59,139.9,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
66375,2013-06-15,Sugar and confectionery,59,135.5,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
66675,2013-07-15,Sugar and confectionery,59,139.3,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
66975,2013-08-15,Sugar and confectionery,59,139.2,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
67275,2013-09-15,Sugar and confectionery,59,136.8,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
67575,2013-10-15,Sugar and confectionery,59,136.2,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
67875,2013-11-15,Sugar and confectionery,59,139.3,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
68175,2013-12-15,Sugar and confectionery,59,137.7,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
68475,2014-01-15,Sugar and confectionery,59,140.5,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
68775,2014-02-15,Sugar and confectionery,59,137.6,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
69075,2014-03-15,Sugar and confectionery,59,139.1,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
69375,2014-04-15,Sugar and confectionery,59,137.9,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
69675,2014-05-15,Sugar and confectionery,59,137.3,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
69975,2014-06-15,Sugar and confectionery,59,133.9,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
70275,2014-07-15,Sugar and confectionery,59,137.3,-1.4329439806842448e-15,4.0,Other food products and non-alcoholic beverages,58.0
